# source=gaiadr3.gaia_source via astroquery.Gaia(ROW_LIMIT=-1) query="SELECT ra, dec, phot_g_mean_mag FROM gaiadr3.gaia_source WHERE 1=CONTAINS(POINT('ICRS',ra,dec),CIRCLE('ICRS',35.527547220270634,26.54777537359267,1.6)) AND phot_g_mean_mag < 14.0" fetched_utc=2026-06-17T04:24:19.210013+00:00
ra,dec,phot_g_mean_mag
36.6166134284203,27.579422626161502,9.756121635437012
36.60948048974173,27.789225344574948,13.556175231933594
35.72484906330952,25.003126143799616,13.32304859161377
35.92931236035398,25.177729978974913,11.850587844848633
35.16662362232118,25.2340909816743,13.532125473022461
35.575263957616066,25.04276478052429,12.416897773742676
34.92081279942179,25.08645959589121,13.18151569366455
34.83380530240694,25.293449282129252,12.836590766906738
35.053957797873686,25.755585962154882,13.778101921081543
36.80937929758416,25.48682922180485,12.786649703979492
36.462812392987885,25.244450635265544,13.295459747314453
36.21229434187322,25.520737075595253,12.595467567443848
36.44168782786028,25.518340262809467,13.836471557617188
36.508245460602744,25.602975400227468,13.241918563842773
36.441619917737775,25.79713027036873,13.231983184814453
37.26050922080352,26.244485994674744,12.08964729309082
35.666461451808345,25.69734833391237,12.443886756896973
35.86040907851563,25.902268215785373,13.893613815307617
35.720763366612964,25.995297610806585,13.346518516540527
35.324084761560215,25.789244277190324,12.461535453796387
35.38306277481069,25.874005760194066,13.784889221191406
35.836406311539555,26.529063142014696,11.514276504516602
36.52522399069208,26.069964486681204,12.042064666748047
37.100269646978376,26.471297793976788,13.898462295532227
36.66536227364696,26.630676821888898,13.020318984985352
36.46076763442601,26.553672967638587,10.389851570129395
36.19008975172072,26.621818547462603,12.351473808288574
36.29996048157666,26.759396043491407,13.158297538757324
